seq_id,start,end,strand,type,gbkey,gene_biotype,locus_tag,product,name,old_locus_tag,Function
NC_006351.1,538161,538568,-,CDS,CDS,NA,BPS_RS20830,integrase core domain-containing protein,NA,NA,MGE
NC_006351.1,543294,543698,+,CDS,CDS,NA,BPS_RS32135,integrase core domain-containing protein,NA,NA,MGE
NC_006351.1,667043,667384,+,CDS,CDS,NA,BPS_RS21360,integrase core domain-containing protein,NA,NA,MGE
NC_006351.1,891310,892214,-,CDS,CDS,NA,BPS_RS22270,integrase core domain-containing protein,NA,NA,MGE
NC_006351.1,896841,897017,+,CDS,CDS,NA,BPS_RS32850,integrase core domain-containing protein,BPS_RS32850,NA,MGE
NC_006351.1,2795993,2796396,-,CDS,CDS,NA,BPS_RS30070,integrase core domain-containing protein,NA,NA,MGE
NC_006350.1,2309224,2309628,-,CDS,CDS,NA,BPS_RS10320,integration host factor subunit alpha,BPS_RS10320,BPSL1939,Two_component_systems
NC_006350.1,3028067,3028390,-,CDS,CDS,NA,BPS_RS13490,integration host factor subunit beta,BPS_RS13490,BPSL2514,Macromolecule_biosynthesis/modification
NC_006350.1,378316,379317,+,CDS,CDS,NA,BPS_RS01870,inward rectifier potassium channel protein,BPS_RS01870,BPSL0355,Transport_/_Binding_proteins
NC_006351.1,1388785,1389870,-,CDS,CDS,NA,BPS_RS24260,ionic transporter y4hA,BPS_RS24260,BPSS1016,Transport_/_Binding_proteins
NC_006351.1,2084259,2085518,-,CDS,CDS,NA,BPS_RS27060,IpaC/SipC family type III secretion system effector BipC,bipC,BPSS1531,Laterally_acquired_elements
NC_006350.1,1135814,1136815,+,CDS,CDS,NA,BPS_RS05155,iron ABC transporter permease,BPS_RS05155,BPSL0977,Transport_/_Binding_proteins
NC_006350.1,1479266,1480978,-,CDS,CDS,NA,BPS_RS06725,iron ABC transporter permease,BPS_RS06725,BPSL1277,Cell_envelope
NC_006350.1,3255467,3256567,-,CDS,CDS,NA,BPS_RS14615,iron ABC transporter permease,BPS_RS14615,BPSL2721,Transport_/_Binding_proteins
NC_006351.1,327285,328406,-,CDS,CDS,NA,BPS_RS19920,iron ABC transporter permease,BPS_RS19920,BPSS0241,Adaptation
NC_006351.1,944313,946082,-,CDS,CDS,NA,BPS_RS22520,iron ABC transporter permease,BPS_RS22520,BPSS0703,Transport_/_Binding_proteins
NC_006350.1,3781664,3781990,-,CDS,CDS,NA,BPS_RS17080,iron donor protein CyaY,cyaY,BPSL3175,Cell_envelope
NC_006350.1,1791212,1792030,-,CDS,CDS,NA,BPS_RS08210,iron export ABC transporter permease subunit FetB,fetB,BPSL1545,Cell_envelope
NC_006351.1,499290,499841,+,CDS,CDS,NA,BPS_RS20630,iron transporter,BPS_RS20630,BPSS0357,Cell_envelope
NC_006350.1,1877519,1878690,+,CDS,CDS,NA,BPS_RS08595,iron-containing alcohol dehydrogenase,NA,NA,NA
NC_006350.1,2386847,2387995,-,CDS,CDS,NA,BPS_RS10645,iron-containing alcohol dehydrogenase,BPS_RS10645,BPSL2002,Small_molecules_degradation
NC_006351.1,1705492,1706649,-,CDS,CDS,NA,BPS_RS25585,iron-containing alcohol dehydrogenase,BPS_RS25585,BPSS1259,Putative_assignment
NC_006351.1,3118893,3119633,-,CDS,CDS,NA,BPS_RS31515,iron-containing redox enzyme family protein,BPS_RS31515,BPSS2317,Conserved_hypothetical_proteins
NC_006350.1,2117793,2118989,-,CDS,CDS,NA,BPS_RS09445,iron-siderophore ABC transporter substrate-binding protein,BPS_RS09445,BPSL1781,Transport_/_Binding_proteins
NC_006350.1,2755301,2755624,-,CDS,CDS,NA,BPS_RS12225,iron-sulfur cluster assembly protein IscA,iscA,BPSL2287,Adaptation
NC_006350.1,1163502,1164590,+,CDS,CDS,NA,BPS_RS05270,iron-sulfur cluster carrier protein ApbC,apbC,BPSL1000,Putative_assignment
NC_006350.1,3478769,3479137,-,CDS,CDS,NA,BPS_RS15605,iron-sulfur cluster insertion protein ErpA,erpA,BPSL2909,Two_component_systems
NC_006350.1,257360,257674,+,CDS,CDS,NA,BPS_RS01295,iron-sulfur protein,BPS_RS01295,BPSL0247,Putative_assignment
NC_006350.1,61126,61263,-,CDS,CDS,NA,BPS_RS32210,IS110 family transposase,NA,NA,MGE
NC_006350.1,1971964,1972374,-,CDS,CDS,NA,BPS_RS08975,IS110 family transposase,BPS_RS08975,BPSL1694,MGE
NC_006351.1,469303,470526,-,CDS,CDS,NA,BPS_RS20495,IS110 family transposase,BPS_RS20495,BPSS0338,MGE
NC_006351.1,543697,544089,+,CDS,CDS,NA,BPS_RS20880,IS110 family transposase,NA,NA,MGE
NC_006351.1,2007998,2009203,+,CDS,CDS,NA,BPS_RS26750,IS110 family transposase,BPS_RS26750,BPSS1472,MGE
NC_006350.1,2274974,2276437,+,CDS,CDS,NA,BPS_RS10170,IS1182-like element ISBma2 family transposase,BPS_RS10170,BPSL1910,MGE
NC_006350.1,2762495,2763958,-,CDS,CDS,NA,BPS_RS12270,IS1182-like element ISBma2 family transposase,BPS_RS12270,BPSL2296,MGE
NC_006350.1,2990180,2991643,+,CDS,CDS,NA,BPS_RS13305,IS1182-like element ISBma2 family transposase,BPS_RS13305,BPSL2477,MGE
NC_006350.1,3577395,3578858,-,CDS,CDS,NA,BPS_RS16115,IS1182-like element ISBma2 family transposase,BPS_RS16115,BPSL3001,MGE
NC_006351.1,954456,955919,+,CDS,CDS,NA,BPS_RS22550,IS1182-like element ISBma2 family transposase,BPS_RS22550,BPSS0709,MGE
NC_006351.1,548847,549040,+,CDS,CDS,NA,BPS_RS20905,IS21 family transposase,NA,NA,MGE
NC_006351.1,1461584,1462120,-,CDS,CDS,NA,BPS_RS32160,IS21 family transposase,BPS_RS32160,NA,MGE
NC_006351.1,2068122,2068367,-,CDS,CDS,NA,BPS_RS32990,IS256 family transposase,NA,NA,MGE
NC_006350.1,102609,103729,-,CDS,CDS,NA,BPS_RS00470,IS3 family transposase,BPS_RS00470,BPSL0090,MGE
NC_006350.1,1099585,1100412,-,CDS,CDS,NA,BPS_RS04985,IS3 family transposase,BPS_RS04985,BPSL0943,MGE
NC_006350.1,1919543,1920663,-,CDS,CDS,NA,BPS_RS08775,IS3 family transposase,BPS_RS08775,BPSL1657,MGE
NC_006350.1,1952144,1952664,+,CDS,CDS,NA,BPS_RS08860,IS3 family transposase,NA,NA,MGE
NC_006350.1,1971395,1971775,+,CDS,CDS,NA,BPS_RS08970,IS3 family transposase,BPS_RS08970,BPSL1693,MGE
NC_006350.1,1975961,1976098,-,CDS,CDS,NA,BPS_RS32485,IS3 family transposase,NA,NA,MGE
NC_006350.1,1992844,1993258,+,CDS,CDS,NA,BPS_RS09050,IS3 family transposase,NA,NA,MGE
NC_006350.1,3720594,3721714,+,CDS,CDS,NA,BPS_RS16780,IS3 family transposase,BPS_RS16780,BPSL3117,MGE
NC_006351.1,81343,82289,-,CDS,CDS,NA,BPS_RS18950,IS3 family transposase,NA,NA,MGE
NC_006351.1,544316,544432,-,CDS,CDS,NA,BPS_RS20885,IS3 family transposase,NA,NA,MGE
NC_006351.1,549105,549788,+,CDS,CDS,NA,BPS_RS20915,IS3 family transposase,BPS_RS20915,BPSS0407,MGE
NC_006351.1,896545,896724,+,CDS,CDS,NA,BPS_RS32845,IS3 family transposase,NA,NA,MGE
NC_006351.1,1630786,1631577,-,CDS,CDS,NA,BPS_RS32945,IS3 family transposase,NA,NA,MGE
NC_006351.1,2907228,2908387,-,CDS,CDS,NA,BPS_RS30575,IS3-like element ISBps2 family transposase,BPS_RS30575,BPSS2148,MGE
NC_006350.1,1971116,1971310,+,CDS,CDS,NA,BPS_RS08965,IS30 family transposase,NA,NA,MGE
NC_006351.1,79954,81324,+,CDS,CDS,NA,BPS_RS18945,IS30 family transposase,BPS_RS18945,BPSS0070,MGE
NC_006351.1,2813691,2813912,+,CDS,CDS,NA,BPS_RS30160,IS30 family transposase,NA,NA,MGE
NC_006351.1,2067796,2068103,+,CDS,CDS,NA,BPS_RS26980,IS481 family transposase,NA,NA,MGE
NC_006350.1,1949025,1949891,-,CDS,CDS,NA,BPS_RS08845,IS5 family transposase,NA,NA,MGE
NC_006351.1,665723,666215,+,CDS,CDS,NA,BPS_RS32820,IS5/IS1182 family transposase,NA,NA,MGE
NC_006351.1,2762409,2763137,+,CDS,CDS,NA,BPS_RS29960,IS6 family transposase,BPS_RS29960,BPSS2046,MGE
NC_006351.1,2765650,2766378,-,CDS,CDS,NA,BPS_RS29975,IS6 family transposase,BPS_RS29975,BPSS2049,MGE
NC_006350.1,1947169,1947302,-,CDS,CDS,NA,BPS_RS08835,IS630 family transposase,NA,NA,MGE
NC_006351.1,2070856,2070966,-,CDS,CDS,NA,BPS_RS32995,IS630 family transposase,NA,NA,MGE
NC_006351.1,2812870,2813217,-,CDS,CDS,NA,BPS_RS30150,IS66 family insertion sequence element accessory protein TnpB,tnpB,BPSS2078,MGE
NC_006351.1,2811291,2812840,-,CDS,CDS,NA,BPS_RS30145,IS66 family transposase,NA,NA,MGE
NC_006350.1,2752301,2752642,-,CDS,CDS,NA,BPS_RS12210,ISC system 2Fe-2S type ferredoxin,fdx,BPSL2284,Energy_metabolism_-_carbon
NC_006350.1,2756180,2757403,-,CDS,CDS,NA,BPS_RS12235,IscS subfamily cysteine desulfurase,BPS_RS12235,BPSL2289,Central/Intermediary_metabolism
NC_006350.1,1197036,1198256,-,CDS,CDS,NA,BPS_RS05415,ISL3-like element ISBma1 family transposase,BPS_RS05415,BPSL1028,MGE
NC_006350.1,2299152,2300372,+,CDS,CDS,NA,BPS_RS10280,ISL3-like element ISBma1 family transposase,BPS_RS10280,BPSL1932,MGE
NC_006350.1,3001719,3002939,-,CDS,CDS,NA,BPS_RS13360,ISL3-like element ISBma1 family transposase,BPS_RS13360,BPSL2488,MGE
NC_006350.1,3368578,3369798,-,CDS,CDS,NA,BPS_RS15125,ISL3-like element ISBma1 family transposase,BPS_RS15125,BPSL2817,MGE
NC_006351.1,2589898,2591118,-,CDS,CDS,NA,BPS_RS29200,ISL3-like element ISBma1 family transposase,BPS_RS29200,BPSS1912,MGE
NC_006351.1,2790628,2791848,-,CDS,CDS,NA,BPS_RS30035,ISL3-like element ISBma1 family transposase,BPS_RS30035,BPSS2057,MGE
NC_006351.1,1790641,1791687,-,CDS,CDS,NA,BPS_RS25870,isoaspartyl peptidase/L-asparaginase,BPS_RS25870,BPSS1308,Amino_acid_biosynthesis
NC_006351.1,2913435,2914022,-,CDS,CDS,NA,BPS_RS30600,isochorismatase family protein,BPS_RS30600,BPSS2153,Putative_assignment
NC_006351.1,791482,791787,-,CDS,CDS,NA,BPS_RS21855,isochorismate lyase,BPS_RS21855,BPSS0582,Secondary_metabolism
NC_006351.1,790031,791485,-,CDS,CDS,NA,BPS_RS21850,isochorismate synthase,BPS_RS21850,BPSS0581,Secondary_metabolism
NC_006350.1,2626666,2627973,+,CDS,CDS,NA,BPS_RS11665,isocitrate lyase,aceA,BPSL2188,Central/Intermediary_metabolism
NC_006351.1,211595,212653,+,CDS,CDS,NA,BPS_RS19455,isocyanide synthase family protein,BPS_RS19455,BPSS0160,Adaptation
NC_006350.1,1056325,1059162,-,CDS,CDS,NA,BPS_RS04785,isoleucine--tRNA ligase,ileS,BPSL0906,Macromolecule_biosynthesis/modification
NC_006351.1,1800598,1803501,-,CDS,CDS,NA,BPS_RS25910,isoleucine--tRNA ligase,ileS,BPSS1315,Macromolecule_biosynthesis/modification
NC_006351.1,294153,295256,-,CDS,CDS,NA,BPS_RS19775,isomerase,BPS_RS19775,BPSS0218,Putative_assignment
NC_006351.1,12536,13213,+,CDS,CDS,NA,BPS_RS18595,isoprenylcysteine carboxylmethyltransferase family protein,BPS_RS18595,BPSS0013,Cell_envelope
NC_006351.1,1408964,1409656,+,CDS,CDS,NA,BPS_RS24355,isoprenylcysteine carboxylmethyltransferase family protein,BPS_RS24355,BPSS1034,Cell_envelope
NC_006350.1,231828,233507,-,CDS,CDS,NA,BPS_RS01170,isovaleryl-CoA dehydrogenase,BPS_RS01170,BPSL0223,Putative_assignment
NC_006351.1,1973410,1974591,-,CDS,CDS,NA,BPS_RS26620,isovaleryl-CoA dehydrogenase,BPS_RS26620,BPSS1448,Central/Intermediary_metabolism
NC_006350.1,1349820,1349912,+,CDS,CDS,NA,BPS_RS06145,K(+)-transporting ATPase subunit F,kdpF,BPSL1170,Cell_envelope
NC_006350.1,3187094,3187978,-,CDS,CDS,NA,BPS_RS14315,Kdo hydroxylase family protein,BPS_RS14315,BPSL2664,Conserved_hypothetical_proteins
NC_006350.1,2947153,2948142,-,CDS,CDS,NA,BPS_RS13075,ketoacyl-ACP synthase III,BPS_RS13075,BPSL2442,Fatty_acid_biosynthesis
NC_006350.1,3944534,3945568,+,CDS,CDS,NA,BPS_RS17910,ketoacyl-ACP synthase III,BPS_RS17910,BPSL3324,Fatty_acid_biosynthesis
NC_006350.1,3945804,3946868,+,CDS,CDS,NA,BPS_RS17920,ketoacyl-ACP synthase III,BPS_RS17920,BPSL3326,Fatty_acid_biosynthesis
NC_006351.1,656593,657591,+,CDS,CDS,NA,BPS_RS21330,ketoacyl-ACP synthase III,BPS_RS21330,BPSS0484,Central/Intermediary_metabolism
NC_006350.1,1381612,1382628,+,CDS,CDS,NA,BPS_RS06290,ketol-acid reductoisomerase,ilvC,BPSL1198,Amino_acid_biosynthesis
NC_006350.1,2025058,2025942,-,CDS,CDS,NA,BPS_RS09105,kinase,BPS_RS09105,BPSL1719,Putative_assignment
NC_006351.1,348094,349098,+,CDS,CDS,NA,BPS_RS20020,kinase,BPS_RS20020,BPSS0260,Putative_assignment
NC_006350.1,2573475,2574290,+,CDS,CDS,NA,BPS_RS11440,kinase/pyrophosphorylase,BPS_RS11440,BPSL2143,Two_component_systems
NC_006350.1,589316,590299,-,CDS,CDS,NA,BPS_RS02825,KpsF/GutQ family sugar-phosphate isomerase,BPS_RS02825,BPSL0538,Conserved_hypothetical_proteins
NC_006350.1,3307838,3308773,-,CDS,CDS,NA,BPS_RS14885,KpsF/GutQ family sugar-phosphate isomerase,BPS_RS14885,BPSL2770,Cell_envelope
NC_006351.1,2986398,2987504,-,CDS,CDS,NA,BPS_RS30925,Ku protein,BPS_RS30925,BPSS2212,Conserved_hypothetical_proteins
NC_006350.1,986413,987663,-,CDS,CDS,NA,BPS_RS04460,kynureninase,kynU,BPSL0847,Central/Intermediary_metabolism
NC_006351.1,1149199,1150482,+,CDS,CDS,NA,BPS_RS23390,L-2-amino-thiazoline-4-carboxylic acid hydrolase,BPS_RS23390,BPSS0857,Hypothetical_proteins
NC_006350.1,3539515,3541026,-,CDS,CDS,NA,BPS_RS15920,L-arabinose ABC transporter ATP-binding protein AraG,araG,BPSL2967,Transport_/_Binding_proteins
NC_006350.1,3538396,3539400,-,CDS,CDS,NA,BPS_RS15915,L-arabinose ABC transporter permease AraH,araH,BPSL2966,Transport_/_Binding_proteins
NC_006351.1,1035901,1036648,+,CDS,CDS,NA,BPS_RS22910,L-arabinose ABC transporter permease AraH,NA,NA,NA
NC_006350.1,1067448,1069160,-,CDS,CDS,NA,BPS_RS04825,L-aspartate oxidase,nadB,BPSL0914,Central/Intermediary_metabolism
NC_006351.1,775008,775973,+,CDS,CDS,NA,BPS_RS21775,L-carnitine dehydrogenase,BPS_RS21775,BPSS0568,Putative_assignment
NC_006350.1,223950,224993,+,CDS,CDS,NA,BPS_RS01125,L-glyceraldehyde 3-phosphate reductase,mgrA,BPSL0215,Putative_assignment
NC_006351.1,961946,962920,+,CDS,CDS,NA,BPS_RS22585,L-histidine N(alpha)-methyltransferase,egtD,BPSS0714,Conserved_hypothetical_proteins
NC_006350.1,959899,960675,+,CDS,CDS,NA,BPS_RS04350,L-iditol 2-dehydrogenase,BPS_RS04350,BPSL0826,Central/Intermediary_metabolism
NC_006351.1,1060867,1061205,+,CDS,CDS,NA,BPS_RS23015,L-rhamnose mutarotase,BPS_RS23015,BPSS0795,Conserved_hypothetical_proteins
NC_006350.1,3990798,3992186,+,CDS,CDS,NA,BPS_RS18150,L-serine ammonia-lyase,BPS_RS18150,BPSL3364,Small_molecules_degradation
NC_006351.1,1874364,1875749,-,CDS,CDS,NA,BPS_RS26230,L-serine ammonia-lyase,BPS_RS26230,BPSS1370,Central/Intermediary_metabolism
NC_006351.1,2284474,2285916,-,CDS,CDS,NA,BPS_RS27805,L-seryl-tRNA(Sec) selenium transferase,selA,BPSS1663,Macromolecule_biosynthesis/modification
NC_006351.1,4934,5965,+,CDS,CDS,NA,BPS_RS18560,L-threonine 3-dehydrogenase,tdh,BPSS0006,Small_molecules_degradation
NC_006351.1,256752,257597,-,CDS,CDS,NA,BPS_RS19625,L%2CD-transpeptidase,BPS_RS19625,BPSS0192,Hypothetical_proteins
NC_006350.1,1519247,1520281,-,CDS,CDS,NA,BPS_RS06885,LacI family DNA-binding transcriptional regulator,BPS_RS06885,BPSL1304,Hypothetical_proteins
NC_006350.1,1834579,1835622,+,CDS,CDS,NA,BPS_RS08385,LacI family DNA-binding transcriptional regulator,BPS_RS08385,BPSL1578,Regulators_families
NC_006350.1,342488,343507,-,CDS,CDS,NA,BPS_RS01690,LacI family transcriptional regulator,BPS_RS01690,BPSL0322,Regulators_families
NC_006350.1,2183735,2184766,-,CDS,CDS,NA,BPS_RS09730,LacI family transcriptional regulator,BPS_RS09730,BPSL1831,Regulators_families
NC_006351.1,2825317,2826309,-,CDS,CDS,NA,BPS_RS30200,LacI family transcriptional regulator,BPS_RS30200,BPSS2087,Regulators_families
NC_006350.1,2759055,2760506,-,CDS,CDS,NA,BPS_RS12255,lactate utilization protein,BPS_RS12255,BPSL2293,Putative_assignment
NC_006350.1,2967412,2968074,-,CDS,CDS,NA,BPS_RS13170,lactate utilization protein C,BPS_RS13170,BPSL2461,Conserved_hypothetical_proteins
NC_006350.1,1280190,1281365,+,CDS,CDS,NA,BPS_RS05800,lactonase family protein,BPS_RS05800,BPSL1108,Cell_envelope
NC_006350.1,754617,755006,+,CDS,CDS,NA,BPS_RS03495,lactoylglutathione lyase,gloA,BPSL0663,ARG
NC_006350.1,3027549,3027842,-,CDS,CDS,NA,BPS_RS13485,LapA family protein,BPS_RS13485,NA,NA
NC_006350.1,2533099,2533530,+,CDS,CDS,NA,BPS_RS11250,large conductance mechanosensitive channel protein MscL,mscL,BPSL2107,Cell_envelope
NC_006350.1,2135020,2135730,+,CDS,CDS,NA,BPS_RS09530,lasso peptide biosynthesis B2 protein,BPS_RS09530,BPSL1795,Hypothetical_proteins
NC_006350.1,2135666,2137408,+,CDS,CDS,NA,BPS_RS09535,lasso peptide isopeptide bond-forming cyclase,BPS_RS09535,BPSL1796,Hypothetical_proteins
NC_006351.1,458196,459230,-,CDS,CDS,NA,BPS_RS20440,Ldh family oxidoreductase,BPS_RS20440,BPSS0328,Putative_assignment
NC_006350.1,3684236,3684739,-,CDS,CDS,NA,BPS_RS16630,LEA type 2 family protein,BPS_RS16630,BPSL3088,Conserved_hypothetical_proteins
NC_006350.1,321837,322511,+,CDS,CDS,NA,BPS_RS01595,LemA family protein,BPS_RS01595,BPSL0303,Cell_envelope
NC_006350.1,1576481,1577143,+,CDS,CDS,NA,BPS_RS07155,leucine efflux protein LeuE,leuE,BPSL1350,Transport_/_Binding_proteins
NC_006350.1,3508297,3510891,-,CDS,CDS,NA,BPS_RS15765,leucine--tRNA ligase,leuS,BPSL2938,Macromolecule_biosynthesis/modification
NC_006351.1,1104095,1106299,+,CDS,CDS,NA,BPS_RS23180,leucine--tRNA ligase,BPS_RS23180,BPSS0820,Macromolecule_biosynthesis/modification
NC_006350.1,1123132,1124643,+,CDS,CDS,NA,BPS_RS05090,leucyl aminopeptidase,BPS_RS05090,BPSL0965,Macromolecule_degradation
NC_006350.1,2217308,2218075,+,CDS,CDS,NA,BPS_RS09920,leucyl/phenylalanyl-tRNA--protein transferase,aat,BPSL1864,Macromolecule_degradation
NC_006350.1,1902196,1903266,-,CDS,CDS,NA,BPS_RS08685,lipase,BPS_RS08685,BPSL1637,Putative_assignment
NC_006351.1,2389152,2390186,-,CDS,CDS,NA,BPS_RS28230,lipase secretion chaperone,BPS_RS28230,BPSS1740,Chaperones
NC_006350.1,219301,220185,-,CDS,CDS,NA,BPS_RS01100,lipid A biosynthesis lauroyl acyltransferase,BPS_RS01100,BPSL0211,Cell_envelope
NC_006350.1,1299323,1301113,+,CDS,CDS,NA,BPS_RS05860,lipid A export permease/ATP-binding protein MsbA,msbA,BPSL1118,Cell_envelope
NC_006351.1,1935909,1936808,-,CDS,CDS,NA,BPS_RS26510,lipid A hydroxylase LpxO,lpxO,BPSS1422,Cell_envelope
NC_006350.1,3748140,3748907,-,CDS,CDS,NA,BPS_RS16950,lipid asymmetry maintenance ABC transporter permease subunit MlaE,mlaE,BPSL3149,Cell_envelope
NC_006351.1,1298505,1299308,-,CDS,CDS,NA,BPS_RS24060,lipid II flippase Amj family protein,BPS_RS24060,BPSS0980,Cell_envelope
NC_006350.1,3185671,3187056,-,CDS,CDS,NA,BPS_RS14310,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,waaA,BPSL2663,Macromolecule_biosynthesis/modification
NC_006350.1,2575921,2577087,-,CDS,CDS,NA,BPS_RS11455,lipid-A-disaccharide synthase,lpxB,BPSL2146,Macromolecule_biosynthesis/modification
NC_006350.1,1315468,1315773,-,CDS,CDS,NA,BPS_RS05925,lipocalin-like domain-containing protein,BPS_RS05925,BPSL1131,Conserved_hypothetical_proteins
NC_006350.1,1315782,1315847,-,CDS,CDS,NA,BPS_RS32375,lipocalin-like domain-containing protein,NA,NA,NA
NC_006350.1,3026327,3027496,-,CDS,CDS,NA,BPS_RS13480,lipopolysaccharide assembly protein LapB,lapB,BPSL2512,Cell_envelope
NC_006351.1,581486,582838,+,CDS,CDS,NA,BPS_RS21000,lipopolysaccharide biosynthesis protein RfbH,rfbH,BPSS0421,Macromolecule_biosynthesis/modification
NC_006350.1,3111512,3112534,-,CDS,CDS,NA,BPS_RS13935,lipopolysaccharide heptosyltransferase I,waaC,BPSL2592,Macromolecule_biosynthesis/modification
NC_006350.1,3187994,3189061,-,CDS,CDS,NA,BPS_RS14320,lipopolysaccharide heptosyltransferase I,waaC,BPSL2665,Macromolecule_biosynthesis/modification
NC_006350.1,918996,920036,-,CDS,CDS,NA,BPS_RS04165,lipopolysaccharide heptosyltransferase II,waaF,BPSL0791,Cell_envelope
NC_006350.1,587473,588138,-,CDS,CDS,NA,BPS_RS02810,lipopolysaccharide transport periplasmic protein LptA,lptA,BPSL0535,Cell_envelope
NC_006350.1,74135,74701,-,CDS,CDS,NA,BPS_RS00335,lipoprotein,BPS_RS00335,BPSL0065,Cell_envelope
NC_006350.1,76484,76852,+,CDS,CDS,NA,BPS_RS00350,lipoprotein,BPS_RS00350,BPSL0068,Cell_envelope
NC_006350.1,106503,106658,+,CDS,CDS,NA,BPS_RS00485,lipoprotein,BPS_RS00485,BPSL0094,Cell_envelope
NC_006350.1,361650,361946,-,CDS,CDS,NA,BPS_RS01780,lipoprotein,BPS_RS01780,BPSL0339,Cell_envelope
NC_006350.1,1036989,1038575,-,CDS,CDS,NA,BPS_RS32345,lipoprotein,BPS_RS32345,BPSL0892a,Putative_assignment
NC_006350.1,1212228,1212734,-,CDS,CDS,NA,BPS_RS05480,lipoprotein,BPS_RS05480,BPSL1042,Cell_envelope
NC_006350.1,1212731,1213282,-,CDS,CDS,NA,BPS_RS05485,lipoprotein,BPS_RS05485,BPSL1043,Cell_envelope
NC_006350.1,1221524,1221904,-,CDS,CDS,NA,BPS_RS05530,lipoprotein,BPS_RS05530,BPSL1053,Cell_envelope
NC_006350.1,1389014,1389514,-,CDS,CDS,NA,BPS_RS06320,lipoprotein,BPS_RS06320,BPSL1204,Cell_envelope
NC_006350.1,1501151,1501375,-,CDS,CDS,NA,BPS_RS06790,lipoprotein,BPS_RS06790,BPSL1288,Cell_envelope
NC_006350.1,1606401,1606592,+,CDS,CDS,NA,BPS_RS07290,lipoprotein,BPS_RS07290,BPSL1377,Cell_envelope
NC_006350.1,1681413,1682000,-,CDS,CDS,NA,BPS_RS07665,lipoprotein,BPS_RS07665,BPSL1445,Cell_envelope
NC_006350.1,1848607,1849047,+,CDS,CDS,NA,BPS_RS08470,lipoprotein,BPS_RS08470,BPSL1595,Cell_envelope
NC_006350.1,2165065,2165478,-,CDS,CDS,NA,BPS_RS09655,lipoprotein,BPS_RS09655,BPSL1817,Cell_envelope
NC_006350.1,2442210,2442749,-,CDS,CDS,NA,BPS_RS10865,lipoprotein,BPS_RS10865,BPSL2043,Cell_envelope
NC_006350.1,2443066,2443557,-,CDS,CDS,NA,BPS_RS10870,lipoprotein,BPS_RS10870,BPSL2045,Cell_envelope
NC_006350.1,2732638,2732985,+,CDS,CDS,NA,BPS_RS12130,lipoprotein,BPS_RS12130,BPSL2268,Cell_envelope
NC_006350.1,2997779,2998096,+,CDS,CDS,NA,BPS_RS13340,lipoprotein,BPS_RS13340,BPSL2484,Cell_envelope
NC_006350.1,3246675,3248522,-,CDS,CDS,NA,BPS_RS14585,lipoprotein,BPS_RS14585,BPSL2715,Cell_envelope
NC_006350.1,3470958,3472100,+,CDS,CDS,NA,BPS_RS15560,lipoprotein,BPS_RS15560,BPSL2901,Cell_envelope
NC_006350.1,3507704,3508255,-,CDS,CDS,NA,BPS_RS15760,lipoprotein,BPS_RS15760,BPSL2937,Cell_envelope
NC_006350.1,3546427,3548061,-,CDS,CDS,NA,BPS_RS15955,lipoprotein,BPS_RS15955,BPSL2974,Cell_envelope
NC_006350.1,3782027,3782311,+,CDS,CDS,NA,BPS_RS17085,lipoprotein,BPS_RS17085,BPSL3175A,Putative_assignment
NC_006350.1,3983160,3983519,+,CDS,CDS,NA,BPS_RS18120,lipoprotein,BPS_RS18120,BPSL3359,Cell_envelope
NC_006351.1,271227,273239,-,CDS,CDS,NA,BPS_RS19690,lipoprotein,BPS_RS19690,BPSS0203,Cell_envelope
NC_006351.1,404682,405113,-,CDS,CDS,NA,BPS_RS20280,lipoprotein,BPS_RS20280,BPSS0301,Cell_envelope
NC_006351.1,439636,440475,+,CDS,CDS,NA,BPS_RS20360,lipoprotein,BPS_RS20360,BPSS0313,Cell_envelope
NC_006351.1,573892,574536,-,CDS,CDS,NA,BPS_RS20960,lipoprotein,BPS_RS20960,BPSS0416,Hypothetical_proteins
NC_006351.1,1010507,1012153,-,CDS,CDS,NA,BPS_RS22790,lipoprotein,BPS_RS22790,BPSS0752,Cell_envelope
NC_006351.1,1397998,1398357,+,CDS,CDS,NA,BPS_RS24305,lipoprotein,BPS_RS24305,BPSS1025,Cell_envelope
NC_006351.1,1691427,1693619,+,CDS,CDS,NA,BPS_RS25530,lipoprotein,BPS_RS25530,BPSS1249,Cell_envelope
NC_006351.1,2509734,2510318,+,CDS,CDS,NA,BPS_RS28825,lipoprotein,BPS_RS28825,BPSS1847,Cell_envelope
NC_006351.1,2958987,2959292,+,CDS,CDS,NA,BPS_RS30810,lipoprotein,BPS_RS30810,BPSS2191,Cell_envelope
NC_006351.1,2998583,2998879,-,CDS,CDS,NA,BPS_RS30985,lipoprotein,BPS_RS30985,BPSS2224,Cell_envelope
NC_006350.1,576173,576796,-,CDS,CDS,NA,BPS_RS02755,lipoprotein insertase outer membrane protein LolB,lolB,BPSL0524,Cell_envelope
NC_006350.1,2742128,2742877,-,CDS,CDS,NA,BPS_RS12170,lipoprotein-releasing ABC transporter ATP-binding protein LolD,lolD,BPSL2276,Transport_/_Binding_proteins
NC_006350.1,2742870,2744123,-,CDS,CDS,NA,BPS_RS12175,lipoprotein-releasing ABC transporter permease subunit,BPS_RS12175,BPSL2277,Transport_/_Binding_proteins
