name_Sanger,name,Accession.no,Source,Country,year,ST,cluster_poppunk_old,cluster_poppunk_updated,Collection,Continent
34956_7#104,ERR6718001,ERR6718001,human,Thailand,2016,201,1,1,Susie,Asia
34956_7#105,ERR6718002,ERR6718002,human,Thailand,2018,Novel,1,1,Narisara,Asia
34956_7#106,ERR6718003,ERR6718003,human,Thailand,2017,58,2,2_3,Susie,Asia
34956_7#107,ERR6718004,ERR6718004,human,Thailand,2018,Novel,1,1,Narisara,Asia
34956_7#108,ERR6718005,ERR6718005,human,Thailand,2016,1535,2,2_2,Susie,Asia
34956_7#109,ERR6718006,ERR6718006,human,Thailand,2016,Novel,175,175,Susie,Asia
34956_7#11,ERR6717908,ERR6717908,human,Thailand,2016,54,6,6,Narisara,Asia
34956_7#110,ERR6718007,ERR6718007,human,Thailand,2018,46,2,2,Narisara,Asia
34956_7#111,ERR6718008,ERR6718008,human,Thailand,2015,10,3,3,Narisara,Asia
34956_7#112,ERR6718009,ERR6718009,human,Thailand,2018,520,3,3,Narisara,Asia
34956_7#113,ERR6718010,ERR6718010,human,Thailand,2016,220,1,1,Narisara,Asia
34956_7#114,ERR6718011,ERR6718011,human,Thailand,2018,931,11,11,Narisara,Asia
34956_7#115,ERR6718012,ERR6718012,human,Thailand,2016,157,1,1,Narisara,Asia
34956_7#116,ERR6718013,ERR6718013,human,Thailand,2018,1010,3,3,Narisara,Asia
34956_7#117,ERR6718014,ERR6718014,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#118,ERR6718015,ERR6718015,human,Thailand,2018,307,3,3,Narisara,Asia
34956_7#119,ERR6718016,ERR6718016,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#12,ERR6717909,ERR6717909,human,Thailand,2017,Novel,5,5,Narisara,Asia
34956_7#120,ERR6718017,ERR6718017,human,Thailand,2018,46,2,2,Narisara,Asia
34956_7#121,ERR6718018,ERR6718018,human,Thailand,2016,307,3,3,Narisara,Asia
34956_7#122,ERR6718019,ERR6718019,human,Thailand,2018,208,10,10,Narisara,Asia
34956_7#123,ERR6718020,ERR6718020,human,Thailand,2016,519,13,13,Narisara,Asia
34956_7#124,ERR6718021,ERR6718021,human,Thailand,2018,233,3,3,Narisara,Asia
34956_7#125,ERR6718022,ERR6718022,human,Thailand,2016,Novel,3,3,Narisara,Asia
34956_7#126,ERR6718023,ERR6718023,human,Thailand,2018,23,3,3,Narisara,Asia
34956_7#127,ERR6718024,ERR6718024,human,Thailand,2016,99,2,2,Narisara,Asia
34956_7#128,ERR6718025,ERR6718025,human,Thailand,2018,365,8,8,Narisara,Asia
34956_7#129,ERR6718026,ERR6718026,human,Thailand,2016,832,48,48,Narisara,Asia
34956_7#13,ERR6717910,ERR6717910,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#130,ERR6718027,ERR6718027,human,Thailand,2018,162,2,2,Narisara,Asia
34956_7#131,ERR6718028,ERR6718028,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#132,ERR6718029,ERR6718029,human,Thailand,2018,500,5,5,Narisara,Asia
34956_7#133,ERR6718030,ERR6718030,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#134,ERR6718031,ERR6718031,human,Thailand,2018,1482,1,1,Narisara,Asia
34956_7#135,ERR6718032,ERR6718032,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#136,ERR6718033,ERR6718033,human,Thailand,2018,10,3,3,Narisara,Asia
34956_7#137,ERR6718034,ERR6718034,human,Thailand,2018,526,3,3,Narisara,Asia
34956_7#138,ERR6718035,ERR6718035,human,Thailand,2016,70,1,1,Narisara,Asia
34956_7#139,ERR6718036,ERR6718036,human,Thailand,2018,874,41,41,Narisara,Asia
34956_7#14,ERR6717911,ERR6717911,human,Thailand,2016,206,3,3,Narisara,Asia
34956_7#140,ERR6718037,ERR6718037,human,Thailand,2016,32,1,1,Narisara,Asia
34956_7#141,ERR6718038,ERR6718038,human,Thailand,2017,1848*,1,1,Narisara,Asia
34956_7#142,ERR6718039,ERR6718039,human,Thailand,2016,Novel,1,1,Narisara,Asia
34956_7#143,ERR6718040,ERR6718040,human,Thailand,2017,Novel,1,1,Narisara,Asia
34956_7#144,ERR6718041,ERR6718041,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#145,ERR6718042,ERR6718042,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#146,ERR6718043,ERR6718043,human,Thailand,2016,177,2,2_3,Narisara,Asia
34956_7#147,ERR6718044,ERR6718044,human,Thailand,2017,306,3,3,Narisara,Asia
34956_7#148,ERR6718045,ERR6718045,human,Thailand,2016,167,2,2_2,Narisara,Asia
34956_7#149,ERR6718046,ERR6718046,human,Thailand,2017,58,2,2_3,Narisara,Asia
34956_7#15,ERR6717912,ERR6717912,human,Thailand,2017,832,48,48,Narisara,Asia
34956_7#150,ERR6718047,ERR6718047,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#151,ERR6718048,ERR6718048,human,Thailand,2016,167*,2,2_2,Narisara,Asia
34956_7#152,ERR6718049,ERR6718049,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#153,ERR6718050,ERR6718050,human,Thailand,2016,520,3,3,Narisara,Asia
34956_7#154,ERR6718051,ERR6718051,human,Thailand,2017,34,4,4,Narisara,Asia
34956_7#155,ERR6718052,ERR6718052,human,Thailand,2016,167,2,2_2,Narisara,Asia
34956_7#156,ERR6718053,ERR6718053,human,Thailand,2017,365,8,8,Narisara,Asia
34956_7#157,ERR6718054,ERR6718054,human,Thailand,2016,Novel,8,8,Narisara,Asia
34956_7#158,ERR6718055,ERR6718055,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#159,ERR6718056,ERR6718056,human,Thailand,2016,Novel,8,8,Narisara,Asia
34956_7#16,ERR6717913,ERR6717913,human,Thailand,2016,1832,112,112,Narisara,Asia
34956_7#160,ERR6718057,ERR6718057,human,Thailand,2017,177,2,2_2,Narisara,Asia
34956_7#161,ERR6718058,ERR6718058,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#162,ERR6718059,ERR6718059,human,Thailand,2017,34,4,4,Narisara,Asia
34956_7#163,ERR6718060,ERR6718060,human,Thailand,2016,46,2,2,Narisara,Asia
34956_7#164,ERR6718061,ERR6718061,human,Thailand,2017,208,10,10,Narisara,Asia
34956_7#165,ERR6718062,ERR6718062,human,Thailand,2016,208,10,10,Narisara,Asia
34956_7#166,ERR6718063,ERR6718063,human,Thailand,2018,99,40,40,Narisara,Asia
34956_7#167,ERR6718064,ERR6718064,human,Thailand,2016,Novel,1,1,Narisara,Asia
34956_7#168,ERR6718065,ERR6718065,human,Thailand,2018,507,1,1,Narisara,Asia
34956_7#169,ERR6718066,ERR6718066,human,Thailand,2016,70,1,1,Narisara,Asia
34956_7#17,ERR6717914,ERR6717914,human,Thailand,2017,832,48,48,Narisara,Asia
34956_7#170,ERR6718067,ERR6718067,human,Thailand,2018,70,1,1,Narisara,Asia
34956_7#171,ERR6718068,ERR6718068,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#172,ERR6718069,ERR6718069,human,Thailand,2018,171,3,3,Narisara,Asia
34956_7#173,ERR6718070,ERR6718070,human,Thailand,2016,70,1,1,Narisara,Asia
34956_7#174,ERR6718071,ERR6718071,human,Thailand,2016,365,8,8,Narisara,Asia
34956_7#175,ERR6718072,ERR6718072,human,Thailand,2016,519,13,13,Narisara,Asia
34956_7#176,ERR6718073,ERR6718073,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#177,ERR6718074,ERR6718074,human,Thailand,2016,52,4,4,Narisara,Asia
34956_7#178,ERR6718075,ERR6718075,human,Thailand,2016,Novel,58,58,Narisara,Asia
34956_7#179,ERR6718076,ERR6718076,human,Thailand,2016,68,1,1,Narisara,Asia
34956_7#18,ERR6717915,ERR6717915,human,Thailand,2017,48,9,9,Narisara,Asia
34956_7#180,ERR6718077,ERR6718077,human,Thailand,2016,505,71,2,Narisara,Asia
34956_7#181,ERR6718078,ERR6718078,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#182,ERR6718079,ERR6718079,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#183,ERR6718080,ERR6718080,human,Thailand,2017,306,3,3,Narisara,Asia
34956_7#184,ERR6718081,ERR6718081,human,Thailand,2016,46,2,2,Narisara,Asia
34956_7#185,ERR6718082,ERR6718082,human,Thailand,2017,1783,2,2_2,Narisara,Asia
34956_7#186,ERR6718083,ERR6718083,human,Thailand,2017,16,26,26,Narisara,Asia
34956_7#187,ERR6718084,ERR6718084,human,Thailand,2017,32,1,1,Narisara,Asia
34956_7#188,ERR6718085,ERR6718085,human,Thailand,2017,16,26,26,Narisara,Asia
34956_7#189,ERR6718086,ERR6718086,human,Thailand,2017,220,1,1,Narisara,Asia
34956_7#19,ERR6717916,ERR6717916,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#190,ERR6718087,ERR6718087,human,Thailand,2017,46,2,2,Narisara,Asia
34956_7#191,ERR6718088,ERR6718088,human,Thailand,2017,34,4,4,Narisara,Asia
34956_7#192,ERR6718089,ERR6718089,human,Thailand,2018,46,2,2,Narisara,Asia
34956_7#2,ERR6717899,ERR6717899,human,Thailand,2017,69,1,1,Narisara,Asia
34956_7#20,ERR6717917,ERR6717917,human,Thailand,2017,58,2,2_3,Narisara,Asia
34956_7#21,ERR6717918,ERR6717918,human,Thailand,2017,167,2,2_2,Narisara,Asia
34956_7#22,ERR6717919,ERR6717919,human,Thailand,2017,16,26,26,Narisara,Asia
34956_7#23,ERR6717920,ERR6717920,human,Thailand,2017,167,2,2_2,Narisara,Asia
34956_7#24,ERR6717921,ERR6717921,human,Thailand,2017,17,3,3,Narisara,Asia
34956_7#25,ERR6717922,ERR6717922,human,Thailand,2017,832,48,48,Narisara,Asia
34956_7#26,ERR6717923,ERR6717923,human,Thailand,2017,167,2,2_2,Narisara,Asia
34956_7#27,ERR6717924,ERR6717924,human,Thailand,2017,167,2,2_2,Narisara,Asia
34956_7#28,ERR6717925,ERR6717925,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#29,ERR6717926,ERR6717926,human,Thailand,2017,538,3,3,Narisara,Asia
34956_7#3,ERR6717900,ERR6717900,human,Thailand,2016,10,3,3,Narisara,Asia
34956_7#30,ERR6717927,ERR6717927,human,Thailand,2017,1814,20,20,Narisara,Asia
34956_7#31,ERR6717928,ERR6717928,human,Thailand,2017,157,1,1,Narisara,Asia
34956_7#32,ERR6717929,ERR6717929,human,Thailand,2017,529,20,20,Narisara,Asia
34956_7#33,ERR6717930,ERR6717930,human,Thailand,2018,654,1,1,Narisara,Asia
34956_7#34,ERR6717931,ERR6717931,human,Thailand,2017,507,1,1,Narisara,Asia
34956_7#35,ERR6717932,ERR6717932,human,Thailand,2017,520,3,3,Narisara,Asia
34956_7#36,ERR6717933,ERR6717933,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#37,ERR6717934,ERR6717934,human,Thailand,2017,Novel,3,3,Narisara,Asia
34956_7#38,ERR6717935,ERR6717935,human,Thailand,2017,1315,107,107,Narisara,Asia
34956_7#39,ERR6717936,ERR6717936,human,Thailand,2017,306,3,3,Narisara,Asia
34956_7#4,ERR6717901,ERR6717901,human,Thailand,2017,Novel,74,74,Narisara,Asia
34956_7#40,ERR6717937,ERR6717937,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#41,ERR6717938,ERR6717938,human,Thailand,2017,99,2,2,Narisara,Asia
34956_7#42,ERR6717939,ERR6717939,human,Thailand,2017,315,13,13,Narisara,Asia
34956_7#43,ERR6717940,ERR6717940,human,Thailand,2017,50,2,2,Narisara,Asia
34956_7#44,ERR6717941,ERR6717941,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#45,ERR6717942,ERR6717942,human,Thailand,2017,211,9,9,Narisara,Asia
34956_7#46,ERR6717943,ERR6717943,human,Thailand,2017,519,13,13,Narisara,Asia
34956_7#47,ERR6717944,ERR6717944,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#48,ERR6717945,ERR6717945,human,Thailand,2017,519,13,13,Narisara,Asia
34956_7#49,ERR6717946,ERR6717946,human,Thailand,2017,93,2,2,Narisara,Asia
34956_7#5,ERR6717902,ERR6717902,human,Thailand,2016,Novel,4,4,Narisara,Asia
34956_7#50,ERR6717947,ERR6717947,human,Thailand,2017,220,1,1,Narisara,Asia
34956_7#51,ERR6717948,ERR6717948,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#52,ERR6717949,ERR6717949,human,Thailand,2017,Novel,35,35,Narisara,Asia
34956_7#53,ERR6717950,ERR6717950,human,Thailand,2017,163,70,70,Narisara,Asia
34956_7#54,ERR6717951,ERR6717951,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#55,ERR6717952,ERR6717952,human,Thailand,2017,519,13,13,Narisara,Asia
34956_7#56,ERR6717953,ERR6717953,human,Thailand,2018,70,1,1,Narisara,Asia
34956_7#57,ERR6717954,ERR6717954,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#58,ERR6717955,ERR6717955,human,Thailand,2018,70,1,1,Narisara,Asia
34956_7#59,ERR6717956,ERR6717956,human,Thailand,2017,512,1,1,Narisara,Asia
34956_7#6,ERR6717903,ERR6717903,human,Thailand,2017,Novel*,3,3,Narisara,Asia
34956_7#60,ERR6717957,ERR6717957,human,Thailand,2018,99,2,2,Narisara,Asia
34956_7#61,ERR6717958,ERR6717958,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#62,ERR6717959,ERR6717959,human,Thailand,2018,70,1,1,Narisara,Asia
34956_7#63,ERR6717960,ERR6717960,human,Thailand,2017,658,5,5,Narisara,Asia
34956_7#64,ERR6717961,ERR6717961,human,Thailand,2017,169,5,5,Narisara,Asia
34956_7#65,ERR6717962,ERR6717962,human,Thailand,2017,654,1,1,Narisara,Asia
34956_7#66,ERR6717963,ERR6717963,human,Thailand,2017,831,9,9,Narisara,Asia
34956_7#67,ERR6717964,ERR6717964,human,Thailand,2017,68,1,1,Narisara,Asia
34956_7#68,ERR6717965,ERR6717965,human,Thailand,2017,498,12,12,Narisara,Asia
34956_7#69,ERR6717966,ERR6717966,human,Thailand,2018,Novel,7,7,Narisara,Asia
34956_7#7,ERR6717904,ERR6717904,human,Thailand,2015,205,30,30,Narisara,Asia
34956_7#70,ERR6717967,ERR6717967,human,Thailand,2017,34,4,4,Narisara,Asia
34956_7#71,ERR6717968,ERR6717968,human,Thailand,1986,178,11,11,Ajarn_Lek,Asia
34956_7#72,ERR6717969,ERR6717969,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#73,ERR6717970,ERR6717970,human,Thailand,1986,178,11,11,Ajarn_Lek,Asia
34956_7#74,ERR6717971,ERR6717971,human,Thailand,2017,526,3,3,Narisara,Asia
34956_7#75,ERR6717972,ERR6717972,human,Thailand,1986,178,11,11,Ajarn_Lek,Asia
34956_7#76,ERR6717973,ERR6717973,human,Thailand,2017,17,3,3,Narisara,Asia
34956_7#77,ERR6717974,ERR6717974,human,Thailand,1986,178,11,11,Ajarn_Lek,Asia
34956_7#78,ERR6717975,ERR6717975,human,Thailand,2017,307,13,13,Narisara,Asia
34956_7#79,ERR6717976,ERR6717976,human,Thailand,1986,178,11,11,Ajarn_Lek,Asia
34956_7#8,ERR6717905,ERR6717905,human,Thailand,2017,519,13,13,Narisara,Asia
34956_7#80,ERR6717977,ERR6717977,human,Thailand,2017,70,1,1,Narisara,Asia
34956_7#81,ERR6717978,ERR6717978,env,Thailand,2012,48,2,2,Ajarn_Lek,Asia
34956_7#82,ERR6717979,ERR6717979,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#84,ERR6717981,ERR6717981,human,Thailand,2017,10,3,3,Narisara,Asia
34956_7#85,ERR6717982,ERR6717982,env,Thailand,2013,228,34,34,Ajarn_Lek,Asia
34956_7#86,ERR6717983,ERR6717983,human,Thailand,2017,167*,2,2_2,Narisara,Asia
34956_7#88,ERR6717985,ERR6717985,human,Thailand,2018,1546,115,115,Narisara,Asia
34956_7#89,ERR6717986,ERR6717986,env,Thailand,2014,220,1,1,Ajarn_Lek,Asia
34956_7#9,ERR6717906,ERR6717906,human,Thailand,2016,315,13,13,Narisara,Asia
34956_7#90,ERR6717987,ERR6717987,human,Thailand,2018,Novel,1,1,Narisara,Asia
34956_7#92,ERR6717989,ERR6717989,human,Thailand,2018,500,5,5,Narisara,Asia
34956_7#94,ERR6717991,ERR6717991,human,Thailand,2018,10,3,3,Narisara,Asia
34956_7#95,ERR6717992,ERR6717992,human,Thailand,2018,10,3,3,Narisara,Asia
34956_7#96,ERR6717993,ERR6717993,human,Thailand,2013,208,10,10,Susie,Asia
34956_7#97,ERR6717994,ERR6717994,human,Thailand,2018,10,3,3,Narisara,Asia
34956_7#98,ERR6717995,ERR6717995,human,Thailand,2017,23,3,3,Susie,Asia
34956_7#99,ERR6717996,ERR6717996,human,Thailand,2018,10,3,3,Narisara,Asia
34956_8#1,ERR6718090,ERR6718090,human,Thailand,2016,381,29,29,Susie,Asia
34956_8#10,ERR6718099,ERR6718099,human,Thailand,2016,Novel,4,4,Susie,Asia
34956_8#100,ERR6718189,ERR6718189,human,Thailand,2017,527,2,2,Susie,Asia
34956_8#101,ERR6718190,ERR6718190,human,Thailand,2016,174,7,7,Susie,Asia
34956_8#102,ERR6718191,ERR6718191,human,Thailand,2014,174,7,7,Susie,Asia
34956_8#103,ERR6718192,ERR6718192,human,Thailand,2014,526,3,3,Susie,Asia
34956_8#104,ERR6718193,ERR6718193,human,Thailand,2016,197,4,4,Susie,Asia
34956_8#105,ERR6718194,ERR6718194,human,Thailand,2014,183,4,4,Susie,Asia
34956_8#106,ERR6718195,ERR6718195,human,Thailand,2017,201,1,1,Susie,Asia
34956_8#107,ERR6718196,ERR6718196,human,Thailand,2014,48,2,2,Susie,Asia
34956_8#108,ERR6718197,ERR6718197,human,Thailand,2017,48,2,2,Susie,Asia
34956_8#109,ERR6718198,ERR6718198,human,Thailand,2014,60,2,2_2,Susie,Asia
34956_8#11,ERR6718100,ERR6718100,human,Thailand,2014,176,2,2_2,Susie,Asia
34956_8#110,ERR6718199,ERR6718199,human,Thailand,2017,70,1,1,Susie,Asia
34956_8#111,ERR6718200,ERR6718200,human,Thailand,2014,225,16,16,Susie,Asia
34956_8#112,ERR6718201,ERR6718201,human,Thailand,2017,1820,2,2,Susie,Asia
34956_8#113,ERR6718202,ERR6718202,human,Thailand,2014,56,2,2,Susie,Asia
34956_8#114,ERR6718203,ERR6718203,human,Thailand,2017,48,2,2,Susie,Asia
34956_8#115,ERR6718204,ERR6718204,human,Thailand,2017,178,11,11,Susie,Asia
34956_8#116,ERR6718205,ERR6718205,human,Thailand,2014,154,37,37,Susie,Asia
34956_8#117,ERR6718206,ERR6718206,human,Thailand,2014,Novel,7,7,Susie,Asia
34956_8#118,ERR6718207,ERR6718207,human,Thailand,2016,169,5,5,Susie,Asia
34956_8#119,ERR6718208,ERR6718208,human,Thailand,2017,9,3,3,Susie,Asia
34956_8#12,ERR6718101,ERR6718101,human,Thailand,2016,176,2,2_2,Susie,Asia
34956_8#120,ERR6718209,ERR6718209,human,Thailand,2014,58,2,2_3,Susie,Asia
34956_8#121,ERR6718210,ERR6718210,human,Thailand,2014,48,2,2,Susie,Asia
34956_8#122,ERR6718211,ERR6718211,human,Thailand,2017,176,2,2_2,Susie,Asia
34956_8#123,ERR6718212,ERR6718212,human,Thailand,2014,9,3,3,Susie,Asia
34956_8#124,ERR6718213,ERR6718213,human,Thailand,2017,28,61,61,Susie,Asia
34956_8#125,ERR6718214,ERR6718214,human,Thailand,2014,33,4,4,Susie,Asia
34956_8#126,ERR6718215,ERR6718215,human,Thailand,2017,1823,1,1,Susie,Asia
34956_8#127,ERR6718216,ERR6718216,human,Thailand,2014,34,4,4,Susie,Asia
34956_8#128,ERR6718217,ERR6718217,human,Thailand,2017,Novel,176,176,Susie,Asia
34956_8#129,ERR6718218,ERR6718218,human,Thailand,2016,Novel,116,116,Susie,Asia
34956_8#13,ERR6718102,ERR6718102,human,Thailand,2014,656,51,51,Susie,Asia
34956_8#130,ERR6718219,ERR6718219,human,Thailand,2014,167,2,2_2,Susie,Asia
34956_8#131,ERR6718220,ERR6718220,human,Thailand,2014,176,2,2_2,Susie,Asia
34956_8#132,ERR6718221,ERR6718221,human,Thailand,2016,212,9,9,Susie,Asia
34956_8#133,ERR6718222,ERR6718222,human,Thailand,2017,306,3,3,Susie,Asia
34956_8#134,ERR6718223,ERR6718223,human,Thailand,2014,70,1,1,Susie,Asia
34956_8#135,ERR6718224,ERR6718224,human,Thailand,2014,220,1,1,Susie,Asia
34956_8#136,ERR6718225,ERR6718225,human,Thailand,2017,512,1,1,Susie,Asia
34956_8#137,ERR6718226,ERR6718226,human,Thailand,2012,521,2,2,Susie,Asia
34956_8#138,ERR6718227,ERR6718227,human,Thailand,2016,34,4,4,Susie,Asia
34956_8#139,ERR6718228,ERR6718228,human,Thailand,2013,656,51,51,Susie,Asia
34956_8#14,ERR6718103,ERR6718103,human,Thailand,2016,207,8,8,Susie,Asia
34956_8#140,ERR6718229,ERR6718229,human,Thailand,2016,23,3,3,Susie,Asia
34956_8#141,ERR6718230,ERR6718230,human,Thailand,2014,1425,4,4,Susie,Asia
34956_8#142,ERR6718231,ERR6718231,human,Thailand,2016,178,11,11,Susie,Asia
34956_8#143,ERR6718232,ERR6718232,human,Thailand,2014,33,4,4,Susie,Asia
34956_8#144,ERR6718233,ERR6718233,human,Thailand,2017,70,1,1,Susie,Asia
34956_8#145,ERR6718234,ERR6718234,human,Thailand,2012,9,3,3,Susie,Asia
34956_8#146,ERR6718235,ERR6718235,human,Thailand,2016,411,8,8,Susie,Asia
34956_8#147,ERR6718236,ERR6718236,human,Thailand,2016,Novel,4,4,Susie,Asia
34956_8#148,ERR6718237,ERR6718237,human,Thailand,2012,685,13,13,Susie,Asia
34956_8#149,ERR6718238,ERR6718238,human,Thailand,2012,832,48,48,Susie,Asia
34956_8#15,ERR6718104,ERR6718104,human,Thailand,2014,60,2,2_2,Susie,Asia
34956_8#150,ERR6718239,ERR6718239,human,Thailand,2016,70,1,1,Susie,Asia
34956_8#151,ERR6718240,ERR6718240,human,Thailand,2016,9,3,3,Susie,Asia
34956_8#152,ERR6718241,ERR6718241,human,Thailand,2012,178,11,11,Susie,Asia
34956_8#153,ERR6718242,ERR6718242,human,Thailand,2012,657,8,8,Susie,Asia
34956_8#154,ERR6718243,ERR6718243,human,Thailand,2017,498,12,12,Susie,Asia
34956_8#155,ERR6718244,ERR6718244,human,Thailand,2012,23,3,3,Susie,Asia
34956_8#156,ERR6718245,ERR6718245,human,Thailand,2017,56,2,2,Susie,Asia
34956_8#157,ERR6718246,ERR6718246,human,Thailand,2012,206,3,3,Susie,Asia
34956_8#158,ERR6718247,ERR6718247,human,Thailand,2017,531,18,18,Susie,Asia
34956_8#159,ERR6718248,ERR6718248,human,Thailand,2012,33,4,4,Susie,Asia
34956_8#16,ERR6718105,ERR6718105,human,Thailand,2016,203,5,5,Susie,Asia
34956_8#160,ERR6718249,ERR6718249,human,Thailand,2017,507,1,1,Susie,Asia
34956_8#161,ERR6718250,ERR6718250,human,Thailand,2017,203,5,5,Susie,Asia
34956_8#162,ERR6718251,ERR6718251,human,Thailand,2012,23,3,3,Susie,Asia
34956_8#163,ERR6718252,ERR6718252,human,Thailand,2012,17,3,3,Susie,Asia
34956_8#164,ERR6718253,ERR6718253,human,Thailand,2016,9,3,3,Susie,Asia
34956_8#165,ERR6718254,ERR6718254,human,Thailand,2017,657,8,8,Susie,Asia
34956_8#166,ERR6718255,ERR6718255,human,Thailand,2012,211,9,9,Susie,Asia
34956_8#167,ERR6718256,ERR6718256,human,Thailand,2012,84,1,1,Susie,Asia
34956_8#168,ERR6718257,ERR6718257,human,Thailand,2017,209,4,4,Susie,Asia
34956_8#169,ERR6718258,ERR6718258,human,Thailand,2012,303,3,3,Susie,Asia
34956_8#17,ERR6718106,ERR6718106,human,Thailand,2014,1871,2,2_3,Susie,Asia
34956_8#170,ERR6718259,ERR6718259,human,Thailand,2012,493,113,113,Susie,Asia
34956_8#171,ERR6718260,ERR6718260,human,Thailand,2016,34,4,4,Susie,Asia
34956_8#172,ERR6718261,ERR6718261,human,Thailand,2016,70,1,1,Susie,Asia
34956_8#173,ERR6718262,ERR6718262,human,Thailand,2016,392,27,27,Susie,Asia
34956_8#174,ERR6718263,ERR6718263,human,Thailand,2016,306,3,3,Susie,Asia
34956_8#175,ERR6718264,ERR6718264,human,Thailand,2016,33,4,4,Susie,Asia
34956_8#176,ERR6718265,ERR6718265,human,Thailand,2016,167,2,2_2,Susie,Asia
34956_8#177,ERR6718266,ERR6718266,human,Thailand,2016,656,51,51,Susie,Asia
34956_8#178,ERR6718267,ERR6718267,human,Thailand,2016,1051*,177,177,Susie,Asia
34956_8#179,ERR6718268,ERR6718268,human,Thailand,2016,Novel,86,86,Susie,Asia
34956_8#18,ERR6718107,ERR6718107,human,Thailand,2016,70,1,1,Susie,Asia
34956_8#180,ERR6718269,ERR6718269,human,Thailand,2016,70,1,1,Susie,Asia
34956_8#19,ERR6718108,ERR6718108,human,Thailand,2016,60,2,2_2,Susie,Asia
34956_8#2,ERR6718091,ERR6718091,human,Thailand,2014,307,3,3,Susie,Asia
34956_8#20,ERR6718109,ERR6718109,human,Thailand,2014,228,34,34,Susie,Asia
34956_8#21,ERR6718110,ERR6718110,human,Thailand,2014,70,1,1,Susie,Asia
34956_8#22,ERR6718111,ERR6718111,human,Thailand,2016,212,9,9,Susie,Asia
34956_8#23,ERR6718112,ERR6718112,human,Thailand,2016,734,83,83,Susie,Asia
34956_8#24,ERR6718113,ERR6718113,human,Thailand,2014,167,2,2_2,Susie,Asia
34956_8#25,ERR6718114,ERR6718114,human,Thailand,2014,309,16,16,Susie,Asia
34956_8#26,ERR6718115,ERR6718115,human,Thailand,2016,9,3,3,Susie,Asia
34956_8#27,ERR6718116,ERR6718116,human,Thailand,2014,299,2,2,Susie,Asia
34956_8#28,ERR6718117,ERR6718117,human,Thailand,2016,17,3,3,Susie,Asia
34956_8#29,ERR6718118,ERR6718118,human,Thailand,2014,Novel,1,1,Susie,Asia
34956_8#3,ERR6718092,ERR6718092,human,Thailand,2014,290,1,1,Susie,Asia
34956_8#30,ERR6718119,ERR6718119,human,Thailand,2016,220,1,1,Susie,Asia
34956_8#31,ERR6718120,ERR6718120,human,Thailand,2014,34,4,4,Susie,Asia
34956_8#32,ERR6718121,ERR6718121,human,Thailand,2016,657,8,8,Susie,Asia
34956_8#33,ERR6718122,ERR6718122,human,Thailand,2016,48,2,2,Susie,Asia
34956_8#34,ERR6718123,ERR6718123,human,Thailand,2014,183,4,4,Susie,Asia
34956_8#35,ERR6718124,ERR6718124,human,Thailand,2014,54,6,6,Susie,Asia
34956_8#36,ERR6718125,ERR6718125,human,Thailand,2016,1535,2,2_2,Susie,Asia
34956_8#37,ERR6718126,ERR6718126,human,Thailand,2016,Novel,3,3,Susie,Asia
34956_8#38,ERR6718127,ERR6718127,human,Thailand,2014,23,3,3,Susie,Asia
34956_8#39,ERR6718128,ERR6718128,human,Thailand,2014,197,4,4,Susie,Asia
34956_8#4,ERR6718093,ERR6718093,human,Thailand,2016,33,4,4,Susie,Asia
34956_8#40,ERR6718129,ERR6718129,human,Thailand,2016,498,12,12,Susie,Asia
